tipo,nome,id_cnpj,id_localidade,id
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,715,715,715
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,716,716,716
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,717,717,717
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,718,718,718
ocs,Assoc. Com. BETE II - Revivência Quilombola-ACBRQ,719,719,719
OCS,ORGANIZAÇÃO CENTRAL DAS ASSOCIAÇÕES DE DESENVOLVIMENTO COMUNITÁRIO - OCADECTO,720,720,720
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,721,721,721
OPAC,Associação Ecovida de Certificação Participativa,722,722,722
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,723,723,723
OCS,ASSOCIAÇÃO DAS TRABALHADORAS RURAIS ESPERANÇOSAS DE RONDÔNIA,724,724,724
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,725,725,725
OCS,AMIGOS ORGÂNICOS,726,726,726
OCS,PROLAZUL - PRODUTORES ORGANICOS DE LAGOA AZUL,727,727,727
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,728,728,728
OCS,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DOS SITÍOS PAUS BRANCOS E GIRAL DE CAPIM (OCS),729,729,729
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,730,730,730
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,731,731,731
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,732,732,732
OCS,OCS CAF - COOPERATIVA DOS AGRICULTORES FAMILIARES DE COLATINA,733,733,733
OPAC,Associação Ecovida de Certificação Participativa,734,734,734
OPAC,Associação Ecovida de Certificação Participativa,735,735,735
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,736,736,736
OPAC,ABDSUL - ASSOCIAÇÃO DE AGRICULTURA BIODNÂMICA DO SUL,737,737,737
OPAC,Associação Ecovida de Certificação Participativa,738,738,738
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,739,739,739
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,740,740,740
OCS,COOPERAGREPA GUARANTÃ DO NORTE,741,741,741
OPAC,Associação Ecovida de Certificação Participativa,742,742,742
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,743,743,743
OCS,GRUPO DOS PRODUTORES ORGÂNICOS DA CACHOEIRA,744,744,744
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,745,745,745
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,746,746,746
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,747,747,747
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,748,748,748
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,749,749,749
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,750,750,750
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,751,751,751
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,752,752,752
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,753,753,753
OPAC,Associação Ecovida de Certificação Participativa,754,754,754
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,755,755,755
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,756,756,756
OPAC,RAMA - ASSOCIAÇÃO DOS PRODUTORES DA REDE AGROECOLÓGICA METROPOLITANA,757,757,757
OCS,COOPERÁGUA - OCS VÓ ROSA,758,758,758
OPAC,Associação Ecovida de Certificação Participativa,759,759,759
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,760,760,760
OPAC,ATIX - ASSOCIACAO TERRA INDIGENA XINGU,761,761,761
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,762,762,762
OPAC,ATIX - ASSOCIACAO TERRA INDIGENA XINGU,763,763,763
OPAC,Associação Ecovida de Certificação Participativa,764,764,764
OCS,ASSOCIAÇÃO DE AGRICULTORES FAMILIARES ORGÂNICOS DE MATA DE SÃO JOÃO - AFOMA,765,765,765
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,766,766,766
OPAC,Associação Ecovida de Certificação Participativa,767,767,767
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,768,768,768
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,769,769,769
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,770,770,770
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,771,771,771
OPAC,ASSOCIAÇÃO BRASILEIRA DE AGRICULTURA BIODINÂMICA,772,772,772
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,773,773,773
Certificadora,Kiwa BCS Brasil,774,774,774
OPAC,Associação Ecovida de Certificação Participativa,775,775,775
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,776,776,776
CERTIFICADORA,Cugnier Certificadora,777,777,777
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,778,778,778
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,779,779,779
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,780,780,780
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,781,781,781
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,782,782,782
OCS,PROMOÇÃO HUMANA I,783,783,783
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,784,784,784
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,785,785,785
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,786,786,786
OPAC,Associação Ecovida de Certificação Participativa,787,787,787
OPAC,Associação Ecovida de Certificação Participativa,788,788,788
OPAC,Associação Ecovida de Certificação Participativa,789,789,789
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,790,790,790
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,791,791,791
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,792,792,792
OPAC,Associação Ecovida de Certificação Participativa,793,793,793
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,794,794,794
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,795,795,795
OCS,Grupo de produtores do Sistema PAIS,796,796,796
OPAC,Associação Ecovida de Certificação Participativa,797,797,797
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,798,798,798
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,799,799,799
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,800,800,800
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,801,801,801
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,802,802,802
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,803,803,803
OPAC,Associação Ecovida de Certificação Participativa,804,804,804
OPAC,Associação Ecovida de Certificação Participativa,805,805,805
OPAC,ASSOCIACAO POVOS DA MATA ATLANTICA DO SUL DA BAHIA DE CERTIFICAÇÃO PARTICIPATIVA,806,806,806
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,807,807,807
OCS,AGRICULTORES AGROECOLÓGICOS DE SÃO LUIZ DO PARAITINGA,808,808,808
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,809,809,809
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,810,810,810
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,811,811,811
OPAC,ASSOCIACAO POVOS DA MATA ATLANTICA DO SUL DA BAHIA DE CERTIFICAÇÃO PARTICIPATIVA,812,812,812
OCS,COCEARGS VIAMÃO ,813,813,813
OCS,ASSOCIAÇÃO AGROPECUÁRIA BARRA GRANDE DE CACONDE,814,814,814
OCS,GRUPO DE PRODUTORES RURAIS ORGÂNICOS DE VARGEM GRANDE PAULISTA E REGIÃO,815,815,815
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,816,816,816
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,817,817,817
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,818,818,818
OPAC,Associação Ecovida de Certificação Participativa,819,819,819
OCS,OCS EMBAÚBA ORGÂNICOS,820,820,820
OPAC,ASSOCIACAO BROTA CERRADO DA SERRA DA CANASTRA DE CERTIFICACAO PARTICIPATIVA,821,821,821
OCS,PAIS NESTOR GOMES,822,822,822
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,823,823,823
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,824,824,824
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,825,825,825
OCS,ORGÂNICOS COPAD,826,826,826
OCS,ORGÂNICOS COPAD,827,827,827
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,828,828,828
OPAC,Associação Ecovida de Certificação Participativa,829,829,829
OCS,VIVER BEM,830,830,830
OCS,ASSOCIAÇÃO DOS AGRICULTORES DA COMUNIDADE SÃO FRANCISCO DE ASSIS,831,831,831
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,832,832,832
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,833,833,833
OPAC,Associação Ecovida de Certificação Participativa,834,834,834
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,835,835,835
OCS,GRUPO DE AGRICULTORES AGROECOLÓGICOS DE CARIACICA - GAAC,836,836,836
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,837,837,837
OPAC,Associação Ecovida de Certificação Participativa,838,838,838
Certificadora,Kiwa BCS Brasil,839,839,839
OPAC,Associação Ecovida de Certificação Participativa,840,840,840
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,841,841,841
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,842,842,842
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,843,843,843
OPAC,Associação Ecovida de Certificação Participativa,844,844,844
OPAC,Associação Ecovida de Certificação Participativa,845,845,845
OPAC,Associação Ecovida de Certificação Participativa,846,846,846
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,847,847,847
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,848,848,848
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,849,849,849
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,850,850,850
OCS,COCEARGS VIAMÃO ,851,851,851
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,852,852,852
OPAC,Associação Ecovida de Certificação Participativa,853,853,853
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,854,854,854
OPAC,Associação Ecovida de Certificação Participativa,855,855,855
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,856,856,856
OPAC,Associação Ecovida de Certificação Participativa,857,857,857
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,858,858,858
OCS,ENGº AGRÔNOMO KANAE FUJIHIRA,859,859,859
OPAC,ASSOCIAÇÃO PARTICIPATIVA DE CERTIFICAÇÃO MANIVA - OPAC MANIVA,860,860,860
OCS,APOAM - ASSOCIAÇÃO DOS PRODUTORES ORGÂNICOS NO ESTADO DO AMAZONAS,861,861,861
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,862,862,862
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,863,863,863
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,864,864,864
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,865,865,865
OPAC,Associação Ecovida de Certificação Participativa,866,866,866
CERTIFICADORA,Instituto Chão Vivo de Avaliação da Conformidade,867,867,867
OPAC,Associação Ecovida de Certificação Participativa,868,868,868
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,869,869,869
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,870,870,870
OCS,OCS CRISTALINA,871,871,871
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,872,872,872
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,873,873,873
OCS,ÁGUA VIVA,874,874,874
OPAC,Associação Ecovida de Certificação Participativa,875,875,875
OCS,COOPERAGREPA - TERRA NOVA DO NORTE,876,876,876
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,877,877,877
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,878,878,878
OCS,ORGANIZAÇÃO DE CONTROLE SOCIAL DOS PRODUTORES ORGÂNICOS DE FRUTUOSO GOMES - AGRO ORGÂNICO,879,879,879
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,880,880,880
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,881,881,881
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,882,882,882
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,883,883,883
OPAC,Rede Borborema de Agroecologia,884,884,884
OCS,GRUPO DE HORTICULTORES DA HORTA COMUNITÁRIA DO CONJUNTO NOVA VIDA,885,885,885
OPAC,Associação Ecovida de Certificação Participativa,886,886,886
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,887,887,887
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,888,888,888
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,889,889,889
OPAC,Associação Ecovida de Certificação Participativa,890,890,890
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,891,891,891
OPAC,Associação Ecovida de Certificação Participativa,892,892,892
OCS,ARPA - ASSOCIAÇÃO REGIONAL DOS PRODUTORES AGROECOLÓGICOS,893,893,893
OPAC,Associação Ecovida de Certificação Participativa,894,894,894
OPAC,Associação Ecovida de Certificação Participativa,895,895,895
OCS,ASSOCIAÇÃO RURAL DE DESENVOLVIMENTO SUSTENTÁVEL DE LAGOA DO SACO,896,896,896
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,897,897,897
OCS,HORTA COLETIVA PRODUTOS ORGÂNICOS,898,898,898
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,899,899,899
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,900,900,900
OPAC,ORGÂNICOS SUL DE MINAS,901,901,901
OCS,COOPERATIVA DAS ASSOCIAÇÕES DOS AGRICULTORES E PECUARISTA FAMILIARES DE MIRANDIBA - COOAFAM,902,902,902
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,903,903,903
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,904,904,904
OPAC,ACEPI,905,905,905
OCS,ORGANIZAÇÃO DE CONTROLE SOCIAL DOS PRODUTORES ORGÂNICOS DE JUCURUTU-PROJU,906,906,906
OCS,Grupo de Produtores orgânicos Unidos Venceremos,907,907,907
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,908,908,908
OPAC,Associação Ecovida de Certificação Participativa,909,909,909
OCS,OCS-00091/PB - ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DE RIACHO DOALGODÃO E SANTA RITA (OCS),910,910,910
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,911,911,911
OPAC,OPAC CERRADO,912,912,912
OCS,OCS-00133/PB - ASSOCIAÇÃO DOS AGRICULTORES FAMILIARES AGROECOLÓGICOS DE PITIMBU (OCS),913,913,913
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,914,914,914
OPAC,ASSOCIAÇÃO DE CERTIFICAÇÃO PARTICIPATIVA AGROECOLOGICA (ACEPA),915,915,915
OPAC,ASSOCIAÇÃO DOS(AS) PRODUTORES(AS) AGROECOLOGICOS(AS) DO SEMIARIDO PIAUIENSE-APASPI,916,916,916
OCS,GRUPO DE HORTICULTORES DA HORTA COMUNITÁRIA DO CONJUNTO NOVA VIDA,917,917,917
OPAC,ASSOCIAÇÃO DE AGRICULTORES E AGRICULTORAS AGROECOLOGICOS DO  ARARIPE - ECOARARIPE,918,918,918
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,919,919,919
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,920,920,920
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,921,921,921
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,922,922,922
OPAC,ASSOCIAÇÃO DE CERTIFICAÇÃO ORGÂNICA PARTICIPATIVA DO SERTÃO DO APODI - ACOPASA,923,923,923
OCS,COOPERANGI - HORTA AGROANA,924,924,924
OPAC,Associação Ecovida de Certificação Participativa,925,925,925
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,926,926,926
OCS,OCS DO TERRITÓRIO LESTE SERGIPANO,927,927,927
OPAC,Associação Ecovida de Certificação Participativa,928,928,928
OPAC,Associação Ecovida de Certificação Participativa,929,929,929
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,930,930,930
OCS,PRODUTOS ORGÂNICOS SÃO JOSÉ DO SERIDÓ - PROSE,931,931,931
OCS,ASSOCIAÇÃO DAS FAMILIAS AGROECOLOGIAS DE SÃO SEVERINO E SEUS ARREDORES,932,932,932
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,933,933,933
OPAC,Associação Ecovida de Certificação Participativa,934,934,934
OPAC,Associação Ecovida de Certificação Participativa,935,935,935
OPAC,Associação Ecovida de Certificação Participativa,936,936,936
OPAC,Associação Ecovida de Certificação Participativa,937,937,937
OPAC,Associação Ecovida de Certificação Participativa,938,938,938
OCS,ASSOCIAÇÃO ORGÂNICA DE CARAGUATATUBA E REGIÃO,939,939,939
OCS,ASSOCIAÇÃO VENECIANA DE AGROECOLOGIA - UNIVERSO ORGÂNICO,940,940,940
OPAC,OPAC CERRADO,941,941,941
OPAC,Associação Ecovida de Certificação Participativa,942,942,942
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,943,943,943
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,944,944,944
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,945,945,945
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,946,946,946
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,947,947,947
OPAC,Associação Ecovida de Certificação Participativa,948,948,948
OPAC,Associação Ecovida de Certificação Participativa,949,949,949
OCS,ASSOCIAÇÃO DE PRODUTORES E PRODUTORAS DA FEIRA AGROECOLÓGICA DE MOSSORÓ - APROFAM,950,950,950
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,951,951,951
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,952,952,952
OPAC,Associação Ecovida de Certificação Participativa,953,953,953
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,954,954,954
OCS,AGRICULTORES AGROECOLÓGICOS DE VARRE-SAI,955,955,955
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,956,956,956
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,957,957,957
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,958,958,958
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,959,959,959
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,960,960,960
CERTIFICADORA,Cugnier Certificadora,961,961,961
OCS,OCS Agricultores Familiares Agroecológicos de Baependi (AFAB),962,962,962
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,963,963,963
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,964,964,964
OPAC,Associação Ecovida de Certificação Participativa,965,965,965
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,966,966,966
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,967,967,967
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,968,968,968
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,969,969,969
OPAC,Associação Ecovida de Certificação Participativa,970,970,970
OPAC,Associação Ecovida de Certificação Participativa,971,971,971
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,972,972,972
OPAC,ORGÂNICOS SUL DE MINAS,973,973,973
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,974,974,974
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,975,975,975
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,976,976,976
OCS,GRUPO DE AGRICULTORES ORGÂNICOS DE BOQUEIRÃO DOS THOMAS - GAOBT,977,977,977
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,978,978,978
OPAC,Associação Ecovida de Certificação Participativa,979,979,979
OCS,Associação de Agricultores de Produtos Orgânicos- APO,980,980,980
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,981,981,981
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,982,982,982
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,983,983,983
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,984,984,984
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,985,985,985
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,986,986,986
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,987,987,987
CERTIFICADORA,AGRICONTROL S/A,988,988,988
OPAC,ORGÂNICOS SUL DE MINAS,989,989,989
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,990,990,990
OPAC,Associação Ecovida de Certificação Participativa,991,991,991
OPAC,Associação Ecovida de Certificação Participativa,992,992,992
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,993,993,993
CERTIFICADORA,AGRICONTROL S/A,994,994,994
OPAC,Associação Ecovida de Certificação Participativa,995,995,995
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,996,996,996
OCS,ASSOCIAÇÃO NIORSCH HAUKINA,997,997,997
OPAC,Rede Borborema de Agroecologia,998,998,998
